Gordon Topping,Wed Sep,RT realDonaldTrump The recovery got started on Election Day It took Trump s Tax Cuts and Regulation Cuts to get the economy boomin,0.0,0.0
Bary Kauffman,Wed Sep,RT realDonaldTrump The recovery got started on Election Day It took Trump s Tax Cuts and Regulation Cuts to get the economy boomin,0.0,0.0
Federico Alves,Wed Sep,RT CheriJacobus Male Trump supporter says Ford must be lying because others at the party didn t see hear it Behind closed door of a bedr,-0.16666666666666666,0.3
Rick Proctor,Wed Sep,RT LaunaSallai Watching My Presidents Face while he hears the Polish President will be setting up a Permanent American Base and will call,-0.4,0.5
Dan Walter,Wed Sep,RT ourviewsmatter FalconDay deckape CNN He s releasing enough for all foreign intelligence agencies to be able to figure out how A,0.125,0.4166666666666667
Willie Small,Wed Sep,USA Politology Good job mr Trump,0.7,0.6000000000000001
Jeff Sherid,Wed Sep,RT funnily LindseyGrahamSC Why the rush Have the judge take a lie detector test we all know how important transparency is to the p,0.325,1.0
Sandra Montgomery,Wed Sep,RT charliekirk Yesterday I decided to go see what these protests were all about These protests weren t about helping kids This is ab,0.0,0.0
Suzi S A,Wed Sep,RT Golfman Weekly tracking poll of President of the United States of America How would you rate President Trump s performance for th,0.0,0.0
paul poirier,Wed Sep,RT RealJamesWoods Yes You re all so worried about the ramifications for the midterms Just call the vote and live or die with it That s,0.13636363636363635,0.5
Dallas Rice III,Wed Sep,RT PrisonPlanet Top Democrats have called on deep state members of the FBI and the Department of Justice to sabotage President Trump s or,0.25,0.45
mary,Wed Sep,RT KatyKayZee SandraTXAS Well they wait for Midterms let s give them Midterms they ll remember for many years to come Let s vote in A,0.5,0.5
Terry O Neill,Wed Sep,peterbakernyt jsolomonReports BuckSexton This is the person who says Make America Great Again How by tearing d https t co rMOVVggY,0.8,0.75
Martin Neiman,Wed Sep,realDonaldTrump foxandfriends So according to some guy who was politically relevant over years ago tRUmp is s https t co D oHQJSMlJ,0.4,0.9
Jonathan Cobb,Wed Sep,RT yashar One of the wettest we ve ever seen from the standpoint of water President Trump in the video below https t co ifbAoFETV,0.0,0.0
frederick hiller,Wed Sep,Michael Avenatti REVEALS Donald Trump PROMISED Stormy Daniels He Would B https t co AFkj GECn via YouTube,0.0,0.0
Corkus Bucksuth,Wed Sep,What are the odds he has said this at least twenty times before except replace Attorney General with son and https t co qGfKrjqgdj,-0.12499999999999999,0.45
Troy Dirks,Wed Sep,RT PalmerReport Remember a few weeks ago when Stormy Daniels said Donald Trump had a Mario Kart dick Just kidding that was this morning,-0.2,0.1
Steve Moran,Wed Sep,RT foxandfriends Hillary Clinton says President Trump will wholesale fire people after midterm elections https t co vHqB rRfuH,0.0,0.0
Patrick,Wed Sep,RT shaunking Trump administration admits it has lost track of an additional immigrant children that they placed with sponsors ht,0.0,0.0
IKCB,Wed Sep,RT thehill FBI Justice Dept plan to redact Russia documents despite Trump order for full declassification report https t co XC SiH M,0.35,0.55
anne hage,Wed Sep,RT ChuckCallesto Brown has said some CRAZY things but this is CROSSING the LINE WATCH Jerry Brown LOSES IT THREATENS Trump So,-0.44999999999999996,0.5
DiAnE MAGA,Wed Sep,RT ChrisMo Actor Jackass Black calls president Trump A piece of SH T Just another rich out of touch Hollywood elitist You ju,-0.09722222222222221,0.6944444444444445
That Dude s Mother,Wed Sep,RT politico Manafort s plea deal says that if his convictions are wiped out for any reason for example a pardon from Trump prosecutor,0.0,0.0
Joyledge,Wed Sep,RT CharlesMBlow Al Franken was drummed out if the Senate and criticized by Trump after allegations of kissing and groping a woman witho,0.0,0.0
RAin,Wed Sep,K nnen wir uns bitte ein bisschen ber Trump s Penis unterhalten,0.0,0.0
ForthrightFox J,Wed Sep,foxandfriends JennaBrowder https t co AgshIYKb,0.0,0.0
Maciej Grochowski,Wed Sep,RT A Gajcy Czytam wiele komentarzy o wizycie PAD u Trump a i odnosz wra enie e jedni na si chc wcisn przekaz o kl sce a drudzy,0.0,0.0
LIBERTY IS,Wed Sep,LarryEKlayman ALERT,0.0,0.0
Mrs Fackackapack,Wed Sep,RT TimOBrien The Trump administration is unable to account for the whereabouts of nearly migrant children who illegally entered the,-0.3,0.4666666666666666
de obumbratio,Wed Sep,RT PamelaUnplugged So Hillary Clinton states that President Trump will fire people after the midterms whom he feels are undermining him,0.0,0.0
Geoff Smith,Wed Sep,RepAdamSchiff If the FISA application actually showed verified evidence of Trump associates cooperating with the R https t co HxBQekfkjN,0.0,0.1
Gena Hood,Wed Sep,RT mjjmnyc Let this hypocrite talk She knows she s getting caught She s trying to deflect the blame on someone else We re not buying t,0.0,0.0
Anna Mae,Wed Sep,RT RealJamesWoods Does that include Mr Ed https t co p CReXKOrl,0.0,0.0
Carmen L Molina,Wed Sep,RT FoxNews Peter Ferrara Recovery really got started on election day It took Trump s tax cuts and deregulation to get the econom,0.2,0.2
David Andress,Wed Sep,RT djrothkopf Even for Trump this is stunning No one not even the most spineless GOP toady should let this stand The man elected t,0.5,0.75
Sonya,Wed Sep,MSNBC hasn t learned much because many of their hosts are still giggling whenever Trump does something abhorrent i https t co qHgBO ARUH,0.0,0.5
CatsRule,Wed Sep,RT HillaryClinton Whether it was stealing a Supreme Court seat gerrymandering congressional districts to disenfranchise African American,0.0,0.0
WBW,Wed Sep,RT SafetyPinDaily The Trump hating CEO of Victoria s Secret is quitting the Republican party after donating millions of dollars via Bu,-0.4,0.7
Sal D Agostino,Wed Sep,RT ImperatorRex Reminder this vile woman conspired with Obama to rig the election by framing innocent US citizens and destroyin,0.5,0.7
Courtney Clift,Wed Sep,RT ddale New item for the running list of things Trump says even his worst enemies think he s right about Trump says even his worst ene,-0.3944805194805195,0.747564935064935
Andrea,Wed Sep,RT OhNoSheTwitnt Kavanaugh I can t remember if I talked to anyone at Trump s lawyer s firm about a current investigation Also Kavanau,-0.1,0.4
KorGhee,Wed Sep,Twitter didn t exist and Donald Trump was just a failed real estate developer who hated minorities and didn t have https t co ovSSSuhq,-0.39999999999999997,0.43333333333333335
SheilaLMcCrea JD,Wed Sep,An Interview With The Psychiatrist Who Says White House Officials Called Her About Trump wvridge JoeManchinWV https t co uvFNVqABuZ,0.0,0.0
Lynette Agueda,Wed Sep,RT cjcmichel Also Rubino s a lobbyist for a pro Russia pro secession party in Bosnia headed by a guy sanctioned by the U S https t c,0.0,0.0
TLDarby,Wed Sep,RT RTMcFadyen Trump Boasts About Steel Industry s New Life More Steelworkers Vote To Strike https t co AmMUUg Mb,0.3181818181818182,0.4772727272727273
DeplorableDregsDeb Maga,Wed Sep,RT ImperatorRex The damage Clinton amp Obama have done to the USA is incalculable Beyond criminal Trump knows it too Everything,-0.2,0.625
shawna page,Wed Sep,RT IronMan We don t have a president That s sadder WednesdayWisdom https t co STl zxFn N,0.0,0.0
Mari K Hodges,Wed Sep,RT RichardAngwin Trump s GOP WednesdayWisdom Resist Trump u tcot maga kag qanon wwg wga VoteBlue usa potus BlueWave Clima,0.0,0.0
Elana,Wed Sep,RT gatewaypundit Far Left Activist and Kavanaugh Accuser Christine Ford Spotted at Anti Trump March in LA VIDEO https t co btT KxQ XC,0.05,0.5
Randy Porter,Wed Sep,lisawither SouthernSnow Craig FoxNews POTUS I think your forgetting that the mayor of San Juan was calle https t co MPKtErireo,0.0,0.0
Sid is the NRA,Wed Sep,RT Lathenerd We are counting on it Dingbat s need fired if you ask me The government is out of control not President Trump ffs,0.0,0.0
TonySaffa,Wed Sep,MatthewStadlen Was watching the press conference at WH He was with Polish President When he began to speak Trump w https t co ztgcJbfJO,0.0,0.0
Williedevalparker,Wed Sep,RT ABC Pres Trump on Kavanaugh allegation Hopefully the woman will come forward state her case he will state his case They will lo,0.0,0.0
Neo Capitalista,Wed Sep,RT realDonaldTrump The recovery got started on Election Day It took Trump s Tax Cuts and Regulation Cuts to get the economy boomin,0.0,0.0
Mille,Wed Sep,RT PhilipRucker Trump I don t have an attorney general It s very sad https t co kSXvpdntH,-0.3,0.75
Trevor Rosenfels,Wed Sep,RT FoxNews OPINION Marc Thiessen Chaos or not Trump is racking up a record of foreign policy success https t co cg D vJWs,0.0875,0.0625
Ananya Roy,Wed Sep,RT EnvDefenseFund President Trump s rollback of pollution rules will hit coal country hard West Virginia could be ground zero for increa,-0.2916666666666667,0.5416666666666666
Jiesong,Wed Sep,RT fangtoefl No purple on pieve of mine gt Melania trump to be First Lady not dropped out school gt criminal anncoulter O,-0.07500000000000001,0.44166666666666665
Melissa,Wed Sep,RT yviemarie Chaplain Billx exdemtim mitchellreports I m way less concerned with Trump s taxes than I am with the actual real cert,0.011111111111111118,0.15555555555555559
Barbara W,Wed Sep,RT SafetyPinDaily The Trump hating CEO of Victoria s Secret is quitting the Republican party after donating millions of dollars via Bu,-0.4,0.7
Seth Gilbert,Wed Sep,RT WSWS Updates The recovery from the Great Recession engineered by both Republican and Democratic administrations Bush Obama and Tru,0.8,0.75
Lisa Stein,Wed Sep,RT GreggJarrett If Rod Rosenstein defies Trump s order to declassify documents he should be fired https t co q wlw s Zo,0.0,0.0
Peter Byron Scott,Wed Sep,RT realDonaldTrump The recovery got started on Election Day It took Trump s Tax Cuts and Regulation Cuts to get the economy boomin,0.0,0.0
Valerie Leek,Wed Sep,RT cstrohm Bloomberg News The FBI did not tell Trump or anyone else at the White House that the bureau doesn t want to be involved in an,0.0,0.0
Pamela Grant,Wed Sep,RT TheGoodGodAbove Dear World I m sorry for giving Donald Trump a stubby mushroom dick I feel like this could ve all been avoided if,-0.5,1.0
Mariano R Loo,Wed Sep,Hi I m HilaryClinton the Resistance against Scotus For Life it s a aggression to democracy as the electoral coll https t co KfgolpDEiZ,0.0,0.0
cgallegos,Wed Sep,CaptMarks StopTrump JackPosobiec realDonaldTrump Trump is far from squeaky clean We MUST clean house impeach all of them,0.2777777777777778,0.8000000000000002
CHRISTINE HONGOLA,Wed Sep,RT letters trump Dear President Trump realDonaldTrump We The People are smart enough to know that the Democrats are using tricker,0.10714285714285714,0.5714285714285714
jamezdoezthingz,Wed Sep,RT WhiteHouse President Trump s economy is the rising tide that is lifting all boats This is especially true for Hispanics who were am,0.7,1.0
Bonita Applebaum,Wed Sep,RT kylegriffin Bloomberg reports according to a person familiar that the FBI did not tell Trump or the W H that it doesn t want to,0.375,0.5
john napolitano,Wed Sep,RT NRATV The Washington Post s scoop about immigrants being denied at the border under the Trump administration was entirely wrong As a,-0.5,0.9
EW Global Plus,Wed Sep,RT RT com Manhunt intensifies for survivalist who threatened to put a bullet in Trump s head https t co L IR Ao x https t co q,0.0,0.0
Benjamin Budd FBPE,Wed Sep,RT Femi Sorry Daniel Hannan was a campaign head of VoteLeave Vote Leave was behind the bus that promised the NHS would be better fun,-0.02500000000000001,0.6000000000000001
liza gmail com,Wed Sep,scottyjnote realDonaldTrump FoxNews It s still more than obama ever did Meetings are crucial and obama bailed https t co Z kYLNopk,0.25,0.75
Siddhant Nath,Wed Sep,RT rickygervais I ve never been a fan of Trump and I find it hard to relate to him or defend him on anything but there is absolutely NO,-0.19583333333333336,0.7208333333333333
Abdi Rahman,Wed Sep,shaunking Trump should be arrested for this crime it is a crime without joking,0.0,0.0
TrumpingAlong,Wed Sep,RT LaunaSallai Watching My Presidents Face while he hears the Polish President will be setting up a Permanent American Base and will call,-0.4,0.5
Bob Koster,Wed Sep,RT PrisonPlanet Top Democrats have called on deep state members of the FBI and the Department of Justice to sabotage President Trump s or,0.25,0.45
Reginald A Lawson,Wed Sep,RT actuspurusp naretevduorp realDonaldTrump GOP FBI Dr Ford has passed a polygraph test without money from Raska Kavano has lied,0.0,0.0
Me Norm FBR,Wed Sep,RT krassenstein Who would have guessed https t co CzYuGnDR,0.0,0.0
Briar S Pumpkins,Wed Sep,The party that elected Donald Trump and supported Roy Moore is not going to let Brett Kavanaugh s tendency to rape https t co ihLVc Tnw,0.0,0.0
Joyledge,Wed Sep,Where are the children,0.0,0.0
Lotraine Hubertus,Wed Sep,RT TeaPainUSA And the American people have no president It s a matched set https t co Ruq hPbO,0.0,0.0
JESUS F ALFONSO,Wed Sep,RT FAIRImmigration Trump administration lowers refugee cap to for https t co qbeu ooOF via dcexaminer Joelmentum,0.0,0.0
Katalin Pota,Wed Sep,RT Fahrenheit Donald Trump Tyrant Liar President Fahrenheit opens in theaters everywhere this Friday,0.0,0.0
,Wed Sep,RT AmericanMama Arizona Election These are our Conservative Candidates Follow them amp RT them to show your support We al,0.0,0.0
Thomas,Wed Sep,RT DirkSchwenk CORLEBRA MichaelAvenatti committee LouiseMensch Tutorial a major and heretofore well respected international,0.03125,0.25
,Wed Sep,RT FoxNews OPINION Marc Thiessen Chaos or not Trump is racking up a record of foreign policy success https t co cg D vJWs,0.0875,0.0625
Tia,Wed Sep,RT FireUpMAGAKAG LazyMeatball SvenSwenson sandy scali gianna Klein Eric Jayhawker Trump FranSism g DplrblesUnite ChicotheC,0.0,0.0
Mare,Wed Sep,RT shaunking Trump administration admits it has lost track of an additional immigrant children that they placed with sponsors ht,0.0,0.0
Frank Lynch,Wed Sep,RT DavidOAtkins This is Nixon s final days level of weird https t co qF VuPDcWw,-0.25,1.0
Dan s,Wed Sep,RT AngrierWHStaff Personally I can t wait for the Trump tweet regarding the aesthetics of his penis I can see it now Many people hav,0.25,0.4
Sabrina Z,Wed Sep,RT treasonstickers Things that offend republicans Laws Women LGBTQ Black people Brown people Science Math The truth F,-0.16666666666666666,0.43333333333333335
StressedOUT,Wed Sep,anneapplebaum selectedwisdom He only wants to sign this treaty because Poland promised to name a fort Fort Trump,0.1,0.55
miatagirl,Wed Sep,RT OkCallMeAL Trump Hurricane Florence is one of the wettest we ve seen from the standpoint of water Hurricane Florence Trump is d,0.0,0.0
jenevieve smith,Wed Sep,ChatByCC realDonaldTrump your man is predictably unpredictable https t co e TpQ YjWI,-0.16666666666666666,1.0
PatriciaIStandWithDreamersTaylor,Wed Sep,RT Shareblue The White House is blocking an FBI background investigation into the accusation against Kavanaugh https t co QahF j vIx,0.0,0.0
Blue Tsunami,Wed Sep,RT EdKrassen It s now estimated that Trump s Space Force will cost taxpayers billion over years billion could purchase a,0.0,0.0
Faye Igdari,Wed Sep,RT LouiseMensch This is an outrage against our key NATO ally Poland As with Australia Trump swings against nations he thinks most stro,0.25,0.75
michelle king,Wed Sep,RT cbudoffbrown Now this is cool and smart politico s policy and interactive news teams visualize how industries must simultaneously op,0.28214285714285714,0.6464285714285715
,Wed Sep,realDonaldTrump prezydentpl WhiteHouse Polish President Duda asked trump to stop the Nord stream as it is not https t co Y yenVyTWI,0.0,0.0
Marc McGee,Wed Sep,realDonaldTrump FoxNews KIM ACTS LIKE LUCY HOLDING THE FOOTBALL TRUMP FALLS FOR IT AGAIN Previous presidents g https t co b ncg dST,-0.16666666666666666,0.16666666666666666
Barbara Doherty,Wed Sep,RT realDonaldTrump The recovery got started on Election Day It took Trump s Tax Cuts and Regulation Cuts to get the economy boomin,0.0,0.0
Damon Linker,Wed Sep,Like DouthatNYT I ve known plenty of pro life pro woman intellectuals But I wonder how common that is at large https t co jOfc BzHi,-0.04285714285714286,0.4642857142857143
AnnieW,Wed Sep,LindseyGrahamSC The GOP Trump and Kavanagh are bought and paid for They must get him through and they must do it https t co CGn zL yjy,0.0,0.0
Birch Williams,Wed Sep,RT sweetweetertot The deep state is loosing their loins over President Trump declassifying the FISA documents Unelected John Brennan,0.0,0.4
Richard Thomas,Wed Sep,RT PrisonPlanet Top Democrats have called on deep state members of the FBI and the Department of Justice to sabotage President Trump s or,0.25,0.45
Bill Capellos,Wed Sep,RT bbusa Daughter Of CIA Assassin Paymaster Tries To Bring Down Trump Supreme Court Nominee Kavanaugh https t co J IBsoew E SO DR,-0.1277777777777778,0.34444444444444444
Maribel Balbin,Wed Sep,If somebody was looking to derail the GOP nominee in this election you would do exactly what she s doing Say you https t co MyGRKb h R,0.25,0.25
kjd,Wed Sep,RT NBCNews President Trump cannot legally send a personalized cellphone message through FEMA s presidential emergency alert system https,0.2,0.2
B A B s,Wed Sep,RT RawStory Height of hypocrisy Ex prosecutor shreds GOP for insisting on Ford testimony while letting Trump avoid Mueller https t c,0.0,0.0
Kathleen Compton,Wed Sep,What is she talking about Another lying liberal WalkAway,0.0,0.0
James,Wed Sep,RT ajamubaraka Regardless of your opinion about Trump we should be deeply troubled by the strange opposition of democrats to declassifyi,-0.275,0.575
Mr Smith,Wed Sep,RT DogginTrump Donnie Douchebag amp Botox Barbie just got kicked out of a restaurant in wait for it MONTANA https t co dqi lhAhq,0.0,0.0
Trumpateerian,Wed Sep,RT GreggJarrett If Rod Rosenstein defies Trump s order to declassify documents he should be fired https t co q wlw s Zo,0.0,0.0
Girl Grimly,Wed Sep,RT GOPPollAnalyst Tomorrow will be two years ago that I exposed your IT guy stonetear on Reddit asking how to destroy evidence under subp,-0.2,0.0
Madeline Marsanne,Wed Sep,RT MatthewSoerens Average annual refugee cap by presidential administration Carter K FY Reagan K FY Bush K,-0.15,0.39999999999999997
Andrea Walton,Wed Sep,RT NJ Optimist TO THOSE THAT ARE NOT VOTING FOR THE REPUBLICAN NOMINEE BECAUSE THEIR PLATFORM DOESN T MATCH EVERY ITEM ON YOUR LIST If,0.0,0.0
Rev Dr Madlyn Ruch,Wed Sep,RT resist nation This test looks like Trump and Russia trying to access America s cell phone system https t co PBehU PkWK,0.0,0.0
Lynne Alwine,Wed Sep,The world order you mean the new world order He is exposing the out of control power mongers who r the ones https t co VD E fW,-0.08806818181818182,0.5710227272727273
Calvin Clements,Wed Sep,ScottforFlorida Rick Scott es aliado de Donald Trump y ninguno de estos republicanos se preocupa por Puerto Ricians,0.0,0.0
Kathleen Hoffman,Wed Sep,RT TheDailyEdge Commerce Secretary Wilbur Ross key figure in TrumpRussia money laundering scandal who also stole M from his collea,0.0,1.0
GRUNT,Wed Sep,Fritzland realDonaldTrump maggieNYT Obama s divisive politics Yeah that definitely helped Trump get elected,0.0,0.5
Robert Thomson,Wed Sep,RT thedailybeast But what about that executive order Trump signed to sanction foreigners who interfere in American elections Current and,0.0,0.2
Carla Lykins MAGA,Wed Sep,RT RealJamesWoods Yes You re all so worried about the ramifications for the midterms Just call the vote and live or die with it That s,0.13636363636363635,0.5
William Griffith,Wed Sep,RT rudepundit If the GOP fucks this SCOTUS appointment up so badly that they don t get someone in before the midterms and they lose the S,-0.6999999999999998,0.6666666666666666
Plutoh Really,Wed Sep,RT BTCDJS Trump likeness found inside the ear of a dog Uncanny resemblance https t co RZaYaD Qun,0.0,0.0
meadow,Wed Sep,RT EdKrassen realDonaldTrump foxandfriends OR Your could state the REAL FACTS Thanks BarackObama https t co jdlSl qbh,0.2,0.25
Diana,Wed Sep,RT MrFilmkritik opens Twitter sees Mario Kart trending looks up why it s trending Stormy Daniels says Donald Trump s penis is shap,0.0,0.0
Gina,Wed Sep,The Legal Advisor for Kavanaugh s Accuser Is a Big Time Democratic Donor Thinks People Who Work for Trump Are Mis https t co Eo WGhf Fh,0.1,0.15000000000000002
corrallGodChild,Wed Sep,krassenstein realDonaldTrump foxandfriends Also the national debt under Obama was higher than all presidents put https t co dLwCJ tigJ,0.25,0.5
Kris,Wed Sep,N Carolina are your dispensers empty may be doing a promo trip for Kochs flood absorbing Brawny paper towel https t co VnnZ EUDkx,0.05,0.725
Y F N,Wed Sep,If I Were This Guy I Would Disassociate Him Self From Trump A Year Old High School Incident Has To Be Put https t co GzMLj Btr,0.13,0.37
Trevor Reese,Wed Sep,RT CREWcrew GEO Group is a private prison company that paid to help get Trump elected GEO Group now profits off of Trump s immigration,0.0,0.375
Lady of the Hawks,Wed Sep,LOVE YOU POTUS Trump forever,0.5,0.6
Jon Henry KAG,Wed Sep,RT dddaniel They could have done that until waiting until everything is finished and then all of the sudden spring it But that s what,0.0,0.5
Totem Soul,Wed Sep,RT swin If trump wants to do unprecedented transparency can he please declassify all the docs on for starters that Yemen raid that went,0.4,0.5
Michael Lee,Wed Sep,RT RealJack RETWEET to trigger a Democrat Did you know Kim Jong Un just reportedly told the visiting South Korean leader that the J,0.0,0.0
brooklynborn,Wed Sep,RT smalltownandrew Calling Florida patriots President Trump needs your help We need to get out and vote in November and give potus the,0.0,0.0
Stavros,Wed Sep,RT PrisonPlanet Top Democrats have called on deep state members of the FBI and the Department of Justice to sabotage President Trump s or,0.25,0.45
Maria Teresa Sarabia,Wed Sep,RT CNN Hillary Clinton says she s worried about what an unchecked Trump could do to the government if there isn t a very big rejection,0.0,0.13
john napolitano,Wed Sep,RT BuzzPatterson The breathtaking corruption Haha Really From you I just spit Chard all over my phone You are truly sociopathic,0.4666666666666666,0.5
Mybrightsideoflife,Wed Sep,RT thehill Trump Jr campaign event looks for new venue after Montana restaurant declines to host https t co QMaB irH https t co zC,0.13636363636363635,0.45454545454545453
MAGA Jules,Wed Sep,RT Chrispr LaunaSallai DaveSchreiber ChristianDE jujutsucop TombStoneBub RedWavePaige UrHero jamiecorridon MaryMo,0.0,0.0
SuperEliteTigress,Wed Sep,RT painefultruths LizCrokin DonaldJTrumpJr The Deep State planned to run Jeb Bush as a strawman against Hillary to ensure that no matte,0.0,0.4
Debi,Wed Sep,RT SafetyPinDaily The Trump hating CEO of Victoria s Secret is quitting the Republican party after donating millions of dollars via Bu,-0.4,0.7
CaseJJ,Wed Sep,RT GreggJarrett If Rod Rosenstein defies Trump s order to declassify documents he should be fired https t co q wlw s Zo,0.0,0.0
SnarkygayMAGA,Wed Sep,ananavarro It s such a treat to see how butt hurt you still are over your boy Jeb losing to President Trump Th https t co KGoK dGlS,0.0,0.5
ExactlyJ,Wed Sep,RT vanityman Kavanaugh was just a yr old kid in high school The Central Park who were innocent were and,0.19,0.4225
William Petersen,Wed Sep,RT alissakmclean KristinKarnitz GrandMoffJoseph jonfavs If you have yet to read this piece by RadioFreeTom a Never Trump Republican,0.0,0.0
Alice White,Wed Sep,Thank goodness for the quality media coverage by CNN I m now convinced People actually watch this sh t It s no https t co MqN aWT,0.0,0.1
K Saxon,Wed Sep,RT politico Manafort s plea deal says that if his convictions are wiped out for any reason for example a pardon from Trump prosecutor,0.0,0.0
Sarah Jeong s brother,Wed Sep,RT MZHemingway To pick a recent but typical example your big story last week blaming the Trump administration for buying curtains ordere,-0.041666666666666664,0.22916666666666666
ChicagoTeaParty,Wed Sep,Sex offenders offered safe harbor in TheDemocrats SanctuaryCities https t co vJNMHhePW MAGA KAG tcot Trump wwg wga,0.5,0.5
Roz Alexander,Wed Sep,RT SenSchumer The FBI tells us that the White House needs to direct them to re open their background investigation into Judge Kavanaugh,0.03333333333333333,0.3
Joseph J Hantsch,Wed Sep,RT BarracudaMama Where the hell is the Secret Service when a member of Congress threatens the President and Vice President in an open fo,-0.2,0.6
Kate Walter,Wed Sep,Trump is incapable of empath,0.0,0.0
Alain,Wed Sep,RT PhilipRucker Trump I don t have an attorney general It s very sad https t co kSXvpdntH,-0.3,0.75
Marshall Bravesnake,Wed Sep,RT RealJamesWoods Luckily you won t be dealing with any of that because you aren t the President of the United States Donald Trump is,0.3333333333333333,0.8333333333333334
DiAnE MAGA,Wed Sep,RT MAGANinaJo Hillary Clinton s Sour Grapes If you can t win legitimately then by all means destroy the Constitution Hillary is piti,0.15,0.16666666666666666
The Great Milinko,Wed Sep,ARmastrangelo Ocasio RealCandaceO How Is she gonna get that kind of money when Trump cant even get a few billion to build the wall,0.19999999999999998,0.5
Trish,Wed Sep,RT FoxNews GreggJarrett If Rod Rosenstein defies Trump s order to declassify documents he should be fired https t co luYE qJVNn,0.0,0.0
DianeOmite,Wed Sep,RT unseen unseen Delegation is part of Trump s doctrine https t co L y aSy Ca,0.0,0.0
Shelbs,Wed Sep,RT thehill FBI Justice Dept plan to redact Russia documents despite Trump order for full declassification report https t co XC SiH M,0.35,0.55
MaryPat McClatchy,Wed Sep,RT itsreallyalexb This is extremely disturbing A WH journalist casually hands a folder to the President who briefly looks at it tucks i,-0.3333333333333333,0.6666666666666666
Maria Katsikovordou,Wed Sep,Polish President has found Trump s soft spot FortTrump,0.1,0.35
lilybet,Wed Sep,Death Warrant Here s Why Trump Thinks Failing to Confirm Brett Kavanaugh Would End His Presidency alternet https t co WVTDU Fa v,0.0,0.0
Linda McCurry,Wed Sep,realDonaldTrump What about lower middle class retirees who got nothing from Trump tax cut Clearly Trump could car https t co SRAUMVMnMV,0.05000000000000001,0.19166666666666665
Stacie R,Wed Sep,RT TheSolariReport You could not make this stuff up if you tried Is an AI writing these https t co ScvH sJa,0.0,0.0
Tired of all the Crap,Wed Sep,RT flatpickman The only checks and Balances that are missing are the checks federal government employee unions steal and a balance agains,-0.1,0.525
Space Force Texan,Wed Sep,RT realDonaldTrump The recovery got started on Election Day It took Trump s Tax Cuts and Regulation Cuts to get the economy boomin,0.0,0.0
Elaine,Wed Sep,The Florida environment is hurting under Rick Scott s watch,0.0,0.0
Jennifer T,Wed Sep,RT JesseLehrich the only group of people I ve ever seen Trump truly show empathy for is men accused of assault,0.0,1.0
marcus aurelius,Wed Sep,RT CillizzaCNN It s very sad https t co E ce emptP,-0.65,1.0
TBsleepy,Wed Sep,RT ColMorrisDavis Treasury is borrowing bigly to cover massive budget deficit amp tossing it on the growing nat l debt for future generatio,0.0,0.4083333333333334
Daph,Wed Sep,RT cstrohm Bloomberg News The FBI did not tell Trump or anyone else at the White House that the bureau doesn t want to be involved in an,0.0,0.0
Node,Wed Sep,RT ThomasWictor Trump can sense when people might want to get out of a project says a developer and he moves in very quickly,0.43333333333333335,0.65
Zina Antoaneta Darling Sabau,Wed Sep,spydercharlotte tompetrilla audreyannbolin gcharise VictimofSorcery humanIam puzzledprophet jacob https t co uCJHlRid,0.0,0.0
Christine,Wed Sep,RT StevenEdginton BREAKING Brexit was about free trade not EU protectionism Love when Remainers demand single market access at all c,0.2761904761904762,0.5380952380952381
Danny Dalton,Wed Sep,RT RealJamesWoods The ElectoralCollege is the shining centerpiece of the Constitution illuminating the Founding Fathers brilliance in,0.0,0.0
Susie,Wed Sep,RT JackPosobiec Raise your hand if you support President Trump s decision to release James Comey and Andrew McCabe s text messages,0.0,0.0
Richard Roundtree,Wed Sep,Fort Trump will contain a mushroom like moat,0.0,0.0
Lisa Romano Palacios,Wed Sep,RT AlyssaMastro your lying isn t even the least patriotic thing about you https t co L ZMI kzR,-0.3,0.4
ForthrightFox J,Wed Sep,FoxFriendsFirst https t co AgshIYKb,0.0,0.0
Sarah T,Wed Sep,RT irin I never thought the investigation of Clarence Thomas would be held up as a model but the fact is Ford is being offered less htt,-0.16666666666666666,0.06666666666666667
Ginbud,Wed Sep,RT thomaskaine SCARY VIEWS OF TRUMP Many people are tweeting that trump is nd coming of Christ or a saint Anti Christ Devil,0.0,0.75
Michael Vela,Wed Sep,RT GreggJarrett If Rod Rosenstein defies Trump s order to declassify documents he should be fired https t co q wlw s Zo,0.0,0.0
Donald Weber,Wed Sep,RT CNN Hillary Clinton says she s worried about what an unchecked Trump could do to the government if there isn t a very big rejection,0.0,0.13
Stanleyc,Wed Sep,RT DrMartyFox If The Trump Deranged Activist Vagina Hat Wearing Bernie Supporter Kavanaugh Accuser Wanted To Remain Anonymous Why D,0.0,0.0
Roland Zalewski,Wed Sep,Donald Trump og osi e USA nie planuj sankcji wobec firm buduj cych Nord Stream Magna Polonia https t co hG uMn qHO,-0.2,0.4
Daniel Doeler,Wed Sep,Patrici scottyjnote realDonaldTrump FoxNews No you guys are the ones confused apparently you didn t wat https t co RxFHFx Ci,-0.17500000000000002,0.5249999999999999
Destiny Hope,Wed Sep,RT Youva YL Askip trump a une fille qui s fait tt ltemps sauter el sapl trump pauline,0.0,0.0
raymond lipford,Wed Sep,The Hill s Morning Report Sponsored by United Against Nuclear Iran The Hill interviews President Trump https t co zDOdUTpDEY,0.0,0.0
